latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
55.6373,-102.98459,309.26,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.45,1.62,N
55.63738,-107.55003,297.58,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.64,0.69,N
55.63745,-101.51181,300.53,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.07,2.56,N
55.63765,-107.33604,301.41,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.93,1.57,N
55.63771,-101.47526,301.29,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.43,1.87,N
55.63853,-107.3421,302.8,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.23,2.1,N
55.63889,-107.53637,299.31,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.3,1.16,N
55.63899,-101.48177,330.42,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.93,1.87,N
55.63913,-107.56223,308.18,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.65,1.04,N
55.64064,-107.54857,319.24,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.01,1.52,N
55.64102,-101.47321,309.71,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.95,1.09,N
55.64116,-101.05417,306.88,0.44,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.88,1.7,N
55.64152,-107.55466,311.13,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.74,1.52,N
55.64179,-107.34061,333.5,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.25,2.1,N
55.64211,-102.77699,297.69,0.41,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,278.24,0.89,N
55.64229,-101.47969,304.09,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.49,1.09,N
55.64236,-101.13513,312.64,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.67,1.27,N
55.6424,-107.56076,314.85,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.85,1.65,N
55.64327,-107.56686,298.06,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.27,1.65,N
55.64367,-101.14167,304.6,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.19,1.11,N
55.64391,-107.5471,305.75,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.45,1.52,N
55.64434,-101.47115,305.86,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.93,1.09,N
55.64479,-107.55319,316.8,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.39,1.52,N
55.64505,-107.33914,314.7,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.04,1.75,N
55.64566,-107.5593,324.16,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.9,1.65,N
55.6457,-101.13306,301.58,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.08,1.27,N
55.64701,-101.1396,307.38,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.63,1.11,N
55.64805,-107.55173,299.89,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.22,0.93,N
55.64893,-107.55783,311.18,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.93,0.88,N
55.64903,-101.13095,299.03,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.03,1.17,N
55.64989,-106.81388,301.44,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.08,0.89,N
55.65034,-101.13748,326.7,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.35,2.66,N
55.65043,-102.99747,328.53,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.6,1.97,N
55.65079,-106.81989,300.41,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.7,0.89,N
55.65105,-101.1223,297.02,0.44,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.96,1.17,N
55.65156,-103.00363,303.66,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.96,1.97,N
55.65184,-106.62029,324.27,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.77,1.89,N
55.6522,-107.55637,303.03,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.82,0.88,N
55.65236,-101.12884,309.87,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.4,1.17,N
55.65244,-107.58224,310.94,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.38,2.37,N
55.65275,-106.62628,314.56,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.76,1.89,N
55.65313,-106.81236,315.68,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.09,0.89,N
55.6535,-106.83793,299.58,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.5,0.99,N
55.65367,-101.13537,323.48,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.85,2.66,N
55.65403,-106.81838,304.34,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.99,0.89,N
55.65438,-101.12018,296.77,0.44,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.93,0.76,N
55.6548,-103.00176,321.21,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.35,2.44,N
55.65483,-107.57468,304.07,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.65,0.71,N
55.6557,-107.58079,319.4,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.91,2.37,N
55.65658,-107.5869,336.71,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.61,2.37,N
55.65805,-102.99991,313.38,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.09,2.44,N
55.65864,-107.38477,302.87,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.4,0.7,N
55.65897,-107.57932,305.6,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.18,2.22,N
55.65918,-103.00607,318.43,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.35,1.81,N
55.65985,-107.58543,341.68,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,296.25,2.22,N
55.66016,-102.9919,315.43,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.18,5.16,N
55.66095,-101.15307,312.72,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.8,1.37,N
55.66129,-102.99805,341.88,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,294.13,5.16,N
55.66312,-107.58397,310.24,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.39,2.22,N
55.66341,-102.99003,299.68,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.64,5.16,N
55.66429,-101.15097,307.46,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.75,1.37,N
55.66673,-106.60747,295.33,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.25,1.16,N
55.66687,-107.63437,302.08,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.12,1.2,N
55.66762,-101.14887,310.01,0.43,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.17,1.98,N
55.66764,-106.61346,298.31,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.15,1.16,N
55.66774,-107.6405,299.23,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.08,1.34,N
55.66778,-102.99432,320.92,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.58,5.89,N
55.66855,-106.61945,330.19,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.48,7.88,N
55.66891,-103.00047,309.94,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.47,1.57,N
55.66906,-106.59996,295.87,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.27,0.7,N
55.66996,-106.60593,303.24,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.76,1.16,N
55.67013,-107.6329,307.37,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.68,1.2,N
55.67088,-106.61192,327.5,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.52,1.16,N
55.67101,-107.63904,318.65,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.85,1.34,N
55.67138,-106.59244,296.16,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.97,0.79,N
55.67178,-106.61791,350.0,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.31,7.88,N
55.67189,-107.64516,307.96,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.73,1.34,N
55.67215,-102.99858,324.02,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.31,1.57,N
55.6741,-106.61039,343.6,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.01,21.95,N
55.67426,-102.99056,318.3,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.38,1.71,N
55.67428,-107.63757,307.99,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.07,1.74,N
55.67501,-106.61639,330.29,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.12,2.62,N
55.67516,-107.64371,321.41,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.04,1.74,N
55.67538,-102.9967,316.53,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.8,0.96,N
55.67643,-106.60287,297.26,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.18,21.95,N
55.67667,-107.62997,299.03,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.09,1.53,N
55.67733,-106.60886,342.52,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,313.28,21.95,N
55.67751,-102.98869,298.66,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.3,1.71,N
55.67825,-106.61485,315.26,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.5,2.62,N
55.6783,-107.40739,298.66,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.71,0.72,N
55.67843,-107.64223,312.59,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.51,1.74,N
55.67863,-102.99483,297.77,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.07,0.96,N
55.67906,-107.62238,298.06,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.94,0.73,N
55.67915,-106.62085,307.34,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.43,2.62,N
55.67966,-106.60133,299.97,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.59,10.04,N
55.67994,-107.62851,298.72,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.67,0.73,N
55.68056,-106.60732,348.45,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,298.44,10.04,N
55.68075,-102.98682,296.07,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.05,1.02,N
55.68082,-107.63464,306.45,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.85,1.51,N
55.68147,-106.61332,322.1,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.25,3.34,N
55.6817,-107.64078,315.48,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.1,1.51,N
55.68233,-107.62091,297.1,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.18,0.73,N
55.68243,-107.41199,307.37,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.74,1.21,N
55.68289,-106.59978,331.62,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.67,10.04,N
55.6832,-107.62704,312.15,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.3,0.73,N
55.68379,-106.60577,311.24,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.68,10.04,N
55.68409,-107.63317,319.8,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.68,1.51,N
55.68419,-107.42416,307.9,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.54,1.51,N
55.68496,-107.6393,305.51,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.96,1.51,N
55.6856,-107.61946,311.91,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.26,1.7,N
55.68612,-106.59824,341.37,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.76,4.66,N
55.68648,-107.62558,314.75,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.66,1.7,N
55.68703,-106.60424,333.23,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.0,4.66,N
55.68711,-107.60574,300.59,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.71,0.56,N
55.68736,-107.63171,314.04,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.73,1.44,N
55.68799,-107.61187,298.67,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.14,0.56,N
55.68935,-106.59671,321.35,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.14,4.66,N
55.68962,-102.77681,297.41,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.42,1.16,N
55.68975,-107.62411,317.9,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.09,1.7,N
55.69026,-106.6027,325.84,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.97,4.66,N
55.69035,-102.96095,301.92,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.7,1.87,N
55.69038,-107.60426,309.92,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.82,1.97,N
55.69063,-107.63025,299.26,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.48,1.44,N
55.69126,-107.6104,327.43,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.82,1.97,N
55.69147,-102.96706,320.13,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.87,1.87,N
55.69167,-106.58918,319.15,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.62,1.96,N
55.69189,-107.59057,301.19,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.7,0.89,N
55.69214,-107.61653,306.12,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.59,3.26,N
55.69258,-106.59516,347.09,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,299.25,14.23,N
55.69277,-107.59668,307.29,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.1,0.89,N
55.69287,-102.77492,306.67,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.13,1.16,N
55.69302,-107.62266,324.7,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.09,3.26,N
55.69349,-106.60115,318.72,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.98,14.23,N
55.6936,-102.9591,301.53,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.77,1.87,N
55.69365,-107.6028,309.22,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.54,1.97,N
55.69387,-107.58881,301.3,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.96,0.58,N
55.69389,-107.62879,318.49,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.62,1.85,N
55.69399,-106.58166,325.46,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.15,1.96,N
55.69402,-102.78114,315.28,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.94,1.16,N
55.69453,-107.60892,326.33,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,294.15,1.97,N
55.69473,-102.96522,332.61,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.19,1.87,N
55.69474,-107.59493,315.89,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.21,1.29,N
55.6949,-106.58764,311.84,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.9,1.96,N
55.69541,-107.61506,333.17,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.3,3.26,N
55.69562,-107.60105,307.99,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.78,1.29,N
55.69581,-106.59363,337.5,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,302.31,14.23,N
55.69608,-106.18919,299.48,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.74,0.62,N
55.69629,-107.62119,340.05,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,297.44,3.26,N
55.69649,-107.60718,318.42,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.98,3.01,N
55.69672,-106.59962,328.98,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.47,14.23,N
55.69685,-102.95723,298.57,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.1,3.22,N
55.697,-106.19514,300.3,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.85,0.98,N
55.69717,-107.62733,314.0,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.19,1.85,N
55.69722,-106.58012,305.59,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.1,1.59,N
55.69726,-101.65578,300.61,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,282.83,1.59,N
55.69736,-107.61331,327.83,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,294.29,3.01,N
55.69797,-102.96336,340.7,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,294.78,3.22,N
55.69802,-107.59347,304.68,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.5,1.29,N
55.69823,-107.61945,339.58,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.66,3.39,N
55.69835,-101.60485,320.89,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.25,3.0,N
55.69889,-107.59959,317.99,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.93,1.29,N
55.69911,-107.62559,303.46,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.51,3.39,N
55.69913,-101.58999,323.62,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.72,4.84,N
55.6993,-106.18762,322.83,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.05,2.75,N
55.69955,-106.57259,298.61,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.51,0.63,N
55.69961,-101.61127,316.85,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.25,3.0,N
55.69976,-107.60571,315.38,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.15,3.01,N
55.69982,-106.34776,304.05,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.73,0.91,N
55.70023,-106.19357,305.93,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.94,0.93,N
55.7004,-101.59643,341.17,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.29,4.84,N
55.70045,-106.57858,319.27,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.03,1.59,N
55.70063,-107.61185,338.9,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,297.66,3.01,N
55.70074,-106.35374,311.38,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.15,0.91,N
55.70087,-101.61767,306.63,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.06,1.5,N
55.70115,-106.19953,306.21,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.88,0.93,N
55.70117,-101.58153,314.43,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.03,1.94,N
55.70121,-102.96149,330.54,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.33,3.22,N
55.7015,-107.61797,339.89,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.23,3.39,N
55.70166,-101.60287,337.87,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,293.62,3.0,N
55.70182,-101.66018,303.82,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.71,1.29,N
55.70216,-107.59813,314.3,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.96,2.58,N
55.70221,-102.94735,303.72,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.61,1.28,N
55.70244,-101.58797,327.59,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.37,3.74,N
55.70293,-101.60928,319.47,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.18,3.0,N
55.703,-106.21146,311.96,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.12,1.6,N
55.70303,-107.60425,320.48,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.54,3.26,N
55.70304,-106.34621,299.79,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.54,1.76,N
55.70333,-102.95347,322.24,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.3,1.79,N
55.70368,-106.57702,335.69,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.51,2.45,N
55.7037,-101.59441,328.44,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,292.08,3.74,N
55.70378,-102.77545,304.08,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.53,1.96,N
55.7039,-107.61037,345.52,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,297.26,3.26,N
55.70396,-106.35219,329.02,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.19,1.76,N
55.70398,-102.79597,303.84,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.35,0.75,N
55.70419,-101.61569,309.35,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.32,1.5,N
55.70437,-106.19798,301.7,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.48,0.93,N
55.70446,-102.95961,319.26,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.1,1.79,N
55.70448,-101.57951,311.0,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.91,1.94,N
55.70456,-107.59054,340.25,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,296.41,2.58,N
55.70459,-106.58301,301.99,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.06,2.45,N
55.70477,-107.61651,305.18,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.78,1.23,N
55.70488,-106.35816,301.6,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.86,1.32,N
55.70493,-102.78168,295.42,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,281.59,1.4,N
55.70497,-101.60085,321.13,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.38,2.46,N
55.70498,-106.76943,308.73,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.68,2.11,N
55.70543,-107.59666,312.36,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.03,2.58,N
55.70544,-101.6221,310.49,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.39,1.5,N
55.70546,-102.9455,308.53,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.43,1.28,N
55.70575,-101.58595,344.07,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.84,3.74,N
55.7058,-106.36414,306.8,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.38,1.32,N
55.70587,-102.76736,315.71,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.19,1.96,N
55.70589,-106.77546,313.81,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.92,2.11,N
55.70591,-101.64332,306.96,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.21,2.28,N
55.70609,-102.78789,302.7,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,284.44,1.4,N
55.70623,-101.60728,320.74,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.9,2.46,N
55.7063,-107.60278,336.05,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,295.22,3.26,N
55.70658,-102.95162,308.18,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.25,1.79,N
55.70671,-106.37012,301.08,0.38,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.08,0.38,N
55.70671,-101.62852,305.3,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,286.55,2.58,N
55.70679,-106.78147,303.45,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,289.69,1.4,N
55.70691,-106.57547,338.07,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.81,2.45,N
55.70701,-101.59238,309.88,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.96,3.74,N
55.70702,-102.77355,319.98,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.45,1.96,N
55.70716,-101.64973,307.23,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,283.66,2.28,N
55.70717,-107.60891,300.6,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,288.57,3.26,N
55.70723,-102.79408,297.85,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,280.8,0.25,N
55.70749,-101.61369,311.27,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,287.99,2.82,N
55.70778,-101.57748,296.74,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.96,0.92,N
55.70782,-107.58907,320.24,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,291.41,7.3,N
55.70782,-106.58145,301.74,0.39,0.36,2025-07-31,917,N20,VIIRS,n,2.0NRT,285.27,2.45,N
55.70796,-101.63492,321.11,0.42,0.38,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.82,2.58,N
55.70818,-102.77979,328.52,0.4,0.37,2025-07-31,917,N20,VIIRS,n,2.0NRT,290.74,1.4,N
